cpu_bound,rr,1,1000,20,1,1,0.050000,0.300000,409.614000,3099,49.695698,8.021109,417.394558,395.265233
cpu_bound,rr,10,1000,20,1,1,0.050000,0.300000,320.867000,3203,69.590758,6.150239,327.194139,320.812500
cpu_bound,rr,100,1000,20,1,1,0.050000,0.300000,437.481000,3190,58.508040,8.617997,472.814815,405.006410
cpu_bound,rr,1000,1000,20,1,1,0.050000,0.300000,273.396000,3133,62.625520,5.247688,270.106227,265.067308
cpu_bound,rr,101,1000,20,1,1,0.050000,0.300000,310.126000,3150,62.063228,5.946544,327.350993,296.061538
cpu_bound,rr,102,1000,20,1,1,0.050000,0.300000,269.787000,3111,69.007931,5.332228,256.539735,272.087774
cpu_bound,rr,103,1000,20,1,1,0.050000,0.300000,401.844000,3138,60.800837,7.767328,377.006452,421.107492
cpu_bound,rr,104,1000,20,1,1,0.050000,0.300000,407.824000,3202,53.182002,7.881561,402.675585,389.718654
cpu_bound,rr,105,1000,20,1,1,0.050000,0.300000,341.659000,3187,67.288414,6.559538,347.802632,347.262774
cpu_bound,rr,106,1000,20,1,1,0.050000,0.300000,315.932000,3049,66.999187,6.340859,322.420875,315.240283
cpu_bound,rr,107,1000,20,1,1,0.050000,0.300000,304.675000,3107,54.307643,5.887115,331.895683,305.505119
cpu_bound,rr,108,1000,20,1,1,0.050000,0.300000,406.172000,3228,60.350931,7.659086,423.635514,405.537879
cpu_bound,rr,109,1000,20,1,1,0.050000,0.300000,237.735000,3064,65.839509,4.792168,251.216783,222.408163
cpu_bound,rr,11,1000,20,1,1,0.050000,0.300000,472.553000,3200,64.769430,9.073245,513.983819,458.615385
cpu_bound,rr,110,1000,20,1,1,0.050000,0.300000,500.116000,3302,67.899240,9.556147,470.581761,507.835616
cpu_bound,rr,111,1000,20,1,1,0.050000,0.300000,308.750000,3088,60.061534,6.015230,296.041139,314.451049
cpu_bound,rr,112,1000,20,1,1,0.050000,0.300000,300.399000,3148,68.364870,5.806253,291.973244,319.239726
cpu_bound,rr,113,1000,20,1,1,0.050000,0.300000,409.633000,3173,61.746793,7.878072,413.614583,413.658940
cpu_bound,rr,114,1000,20,1,1,0.050000,0.300000,523.963000,3125,66.663718,10.464875,483.411371,556.694737
cpu_bound,rr,115,1000,20,1,1,0.050000,0.300000,679.683000,3255,51.077709,12.922417,627.564460,709.198052
cpu_bound,rr,116,1000,20,1,1,0.050000,0.300000,281.435000,3140,68.223694,5.442575,283.271478,256.223301
cpu_bound,rr,117,1000,20,1,1,0.050000,0.300000,425.876000,3226,57.540183,8.265530,395.383803,443.993691
cpu_bound,rr,118,1000,20,1,1,0.050000,0.300000,414.517000,3238,65.033215,7.864111,387.137821,433.948718
cpu_bound,rr,119,1000,20,1,1,0.050000,0.300000,367.616000,3201,63.384393,6.869713,381.802048,386.352025
cpu_bound,rr,12,1000,20,1,1,0.050000,0.300000,228.510000,3016,66.053651,4.572473,240.260870,216.830508
cpu_bound,rr,120,1000,20,1,1,0.050000,0.300000,752.976000,3321,59.085217,13.728854,739.313725,754.845426
cpu_bound,rr,121,1000,20,1,1,0.050000,0.300000,422.408000,3216,54.283011,8.118678,431.622837,424.906667
cpu_bound,rr,122,1000,20,1,1,0.050000,0.300000,330.380000,3210,67.784598,6.259067,334.113208,316.770318
cpu_bound,rr,123,1000,20,1,1,0.050000,0.300000,693.279000,3223,59.372894,13.460268,698.840000,753.457237
cpu_bound,rr,124,1000,20,1,1,0.050000,0.300000,485.854000,3167,67.476739,9.425185,467.814035,491.091205
cpu_bound,rr,125,1000,20,1,1,0.050000,0.300000,389.997000,3070,63.416103,7.649597,414.440273,371.202847
cpu_bound,rr,126,1000,20,1,1,0.050000,0.300000,560.535000,3169,47.939445,10.850902,607.748408,522.476534
cpu_bound,rr,127,1000,20,1,1,0.050000,0.300000,278.728000,3161,67.640877,5.467057,277.841751,279.426056
cpu_bound,rr,128,1000,20,1,1,0.050000,0.300000,337.741000,3113,57.963073,6.652299,326.629283,359.277419
cpu_bound,rr,129,1000,20,1,1,0.050000,0.300000,356.523000,3125,61.039733,6.846390,364.479100,354.777409
cpu_bound,rr,13,1000,20,1,1,0.050000,0.300000,374.696000,3202,67.498733,7.152922,359.009494,357.108974
cpu_bound,rr,130,1000,20,1,1,0.050000,0.300000,527.732000,3211,61.087229,10.189162,525.060201,551.548822
cpu_bound,rr,131,1000,20,1,1,0.050000,0.300000,282.667000,3082,56.101516,5.438334,294.736667,270.816609
cpu_bound,rr,132,1000,20,1,1,0.050000,0.300000,304.539000,3100,65.672499,5.897207,293.306897,321.272727
cpu_bound,rr,133,1000,20,1,1,0.050000,0.300000,356.246000,3293,63.127815,6.523768,361.018750,330.197183
cpu_bound,rr,134,1000,20,1,1,0.050000,0.300000,429.801000,3300,64.836610,7.992083,406.976974,443.934028
cpu_bound,rr,135,1000,20,1,1,0.050000,0.300000,291.410000,3081,54.366547,5.983439,284.270903,290.130435
cpu_bound,rr,136,1000,20,1,1,0.050000,0.300000,754.803000,3266,57.063961,14.468475,706.117834,810.739437
cpu_bound,rr,137,1000,20,1,1,0.050000,0.300000,353.541000,3171,60.357908,6.711766,335.570957,349.082237
cpu_bound,rr,138,1000,20,1,1,0.050000,0.300000,301.067000,3122,58.321142,5.939681,294.315972,311.465116
cpu_bound,rr,139,1000,20,1,1,0.050000,0.300000,528.900000,3157,42.511171,10.340571,555.288194,483.911950
cpu_bound,rr,14,1000,20,1,1,0.050000,0.300000,484.835000,3295,54.889388,9.091914,512.326316,488.940199
cpu_bound,rr,140,1000,20,1,1,0.050000,0.300000,378.387000,3187,66.372697,7.398495,363.743682,402.120370
cpu_bound,rr,141,1000,20,1,1,0.050000,0.300000,393.496000,3186,59.226532,7.596716,415.545455,399.721154
cpu_bound,rr,142,1000,20,1,1,0.050000,0.300000,257.996000,3052,62.835957,5.135166,259.437710,251.094276
cpu_bound,rr,143,1000,20,1,1,0.050000,0.300000,285.723000,3166,68.456173,5.599639,267.423611,291.702532
cpu_bound,rr,144,1000,20,1,1,0.050000,0.300000,348.117000,3205,68.159123,6.663080,342.977492,358.171141
cpu_bound,rr,145,1000,20,1,1,0.050000,0.300000,326.731000,3121,68.020393,6.506493,318.528814,323.700965
cpu_bound,rr,146,1000,20,1,1,0.050000,0.300000,322.832000,3093,59.337402,6.385950,342.614650,336.363636
cpu_bound,rr,147,1000,20,1,1,0.050000,0.300000,480.868000,3099,53.814390,9.328373,427.184300,504.602740
cpu_bound,rr,148,1000,20,1,1,0.050000,0.300000,372.735000,3124,43.487890,7.042871,362.300971,377.376997
cpu_bound,rr,149,1000,20,1,1,0.050000,0.300000,392.379000,3195,64.432986,7.644954,389.084416,436.664360
